wavelength,rprs2,rprs2_err
1.1211257292899137,1.32939613695543,0.04477276620422686
1.1257434440803293,1.2685063190463546,0.04512513304230773
1.1303611588707447,1.4049414512743372,0.04451835793596568
1.1349788736611601,1.2649158945357635,0.04389799633754688
1.1395965884515755,1.2488724921498107,0.04408483758040311
1.1442143032419911,1.3368201375911004,0.045126703945939615
1.1488320180324065,1.2716590711550286,0.04355111947343953
1.1534497328228221,1.3239417580969801,0.04241047027450811
1.1580674476132373,1.2718915845123822,0.042547000609286775
1.162685162403653,1.2839815800392538,0.04250828723478983
1.1673028771940683,1.3636579037652046,0.04187767652831927
1.171920591984484,1.1964312267429622,0.04153498239281983
1.1765383067748993,1.2186584255628201,0.04116770271514218
1.1811560215653147,1.3154975153571227,0.04130606154991571
1.1857737363557304,1.3208285013829024,0.04128142856718079
1.1903914511461458,1.3011567229620704,0.04025716890784192
1.1950091659365611,1.2711747660716441,0.039932977007074606
1.1996268807269765,1.2372930094463268,0.04026332243838556
1.2042445955173922,1.2743573061804876,0.040195983909190346
1.2088623103078076,1.2610305907305681,0.0397292680816225
1.213480025098223,1.2716115565439912,0.03964330260310262
1.2180977398886383,1.1917928404673255,0.03926892711537518
1.2227154546790537,1.3181660049646866,0.03886246526774391
1.2273331694694694,1.2188410730704735,0.03855572976980461
1.2319508842598847,1.3295770931104662,0.0388860669016083
1.2365685990503001,1.305567119063094,0.03856171889965842
1.2411863138407155,1.226002296483999,0.038354296183028956
1.2458040286311312,1.2873161973955836,0.038949573596065414
1.2504217434215465,1.287279629876377,0.03836224891753708
1.255039458211962,1.2217544812222374,0.03838713717192474
1.2596571730023773,1.3859018700250667,0.03835898762318732
1.264274887792793,1.289721573531203,0.03781175693975322
1.2688926025832084,1.3270935730789093,0.03781335970762308
1.2735103173736237,1.2995461745412271,0.037907981967022594
1.2781280321640391,1.2498496751156727,0.037822180467695185
1.2827457469544548,1.2484654750239859,0.03837654297225729
1.2873634617448702,1.317470712276209,0.03770811325049687
1.2919811765352858,1.3060040619902546,0.03691626951155762
1.2965988913257012,1.272705209739912,0.037241289568590324
1.3012166061161166,1.2694767146745358,0.03653865421224154
1.3058343209065322,1.3223288838704954,0.036267075951319484
1.3104520356969476,1.2997888334815417,0.03640690599940214
1.315069750487363,1.2928608547752491,0.03679621129804449
1.3196874652777784,1.251764287978204,0.03670815357410132
1.324305180068194,1.3040812707772935,0.03606452278312095
1.3289228948586094,1.2652960104964759,0.036435912368066765
1.3335406096490248,1.3565311642276396,0.03712167891505621
1.3381583244394402,1.2464718703490096,0.03766974923210785
1.3427760392298558,1.2708821607564529,0.037331647939802155
1.3473937540202712,1.2354836847509676,0.03750308864253068
1.3520114688106866,1.2351103385700772,0.03751558865253902
1.356629183601102,1.262599589277545,0.03832681082804691
1.3612468983915176,1.2871679413920905,0.03779765494717686
1.365864613181933,1.315222358875759,0.03725668344318747
1.3704823279723484,1.288703361763,0.03743853351307573
1.3751000427627638,1.3281603856913282,0.0375862336657366
1.3797177575531794,1.2770641821608746,0.03801180961846066
1.3843354723435948,1.2952388260022607,0.03771264628183648
1.3889531871340102,1.2804948538920906,0.03830068062598195
1.3935709019244256,1.2999514403096875,0.038510403743010284
1.3981886167148412,1.2436275109883002,0.038628984102122836
1.4028063315052566,1.2483959186594435,0.038367201788739015
1.407424046295672,1.3222515306730982,0.037822519695775506
1.4120417610860874,1.2494453508666563,0.038420284453692874
1.416659475876503,1.2851892492509767,0.03836185015406642
1.4212771906669184,1.3378822355405977,0.03879600698798935
1.4258949054573338,1.3048514659785444,0.038477144315061954
1.4305126202477492,1.2832045010587265,0.03804003752221601
1.4351303350381648,1.2492173156522548,0.03815844301224516
1.4397480498285802,1.3043845430758507,0.03833950936288433
1.4443657646189956,1.2592085317344774,0.03842239374589012
1.4489834794094112,1.3189994210239477,0.03781566973551521
1.4536011941998264,1.25490076762452,0.038940162112317024
1.4582189089902422,1.2946686801648482,0.03835380755994233
1.4628366237806576,1.2936909323099735,0.03828190603869731
1.467454338571073,1.3062224839667762,0.03825016572126756
1.4720720533614884,1.3478430949406375,0.038448926842293195
1.476689768151904,1.2779428790122465,0.038618670293619727
1.4813074829423194,1.2125803413363812,0.03904013726400425
1.4859251977327348,1.270125066208013,0.03868273232081061
1.4905429125231502,1.293751401994046,0.03824382362847479
1.4951606273135658,1.2457731146760045,0.038350257556303884
1.4997783421039812,1.3366230618317232,0.03854472446324071
1.5043960568943966,1.3606148186832434,0.03841740542274378
1.509013771684812,1.2894525302311066,0.0385703501023933
1.5136314864752274,1.281397163923029,0.038362918608111765
1.518249201265643,1.188026587499968,0.038080932313874896
1.5228669160560584,1.2740156487020189,0.038047180260568324
1.5274846308464738,1.2646180996982637,0.0389521178963529
1.5321023456368892,1.213085234143021,0.03864314960919035
1.5367200604273048,1.261849246512178,0.0383482908820025
1.5413377752177202,1.1897116178171459,0.03824176811621951
1.5459554900081356,1.2702507844338609,0.03889841483669976
1.550573204798551,1.2949510685371917,0.039136394464017434
1.5551909195889666,1.3298081229009597,0.038333774584088764
1.559808634379382,1.288105588871828,0.03851127820055619
1.5644263491697974,1.2658879029602343,0.03844451663448926
1.569044063960213,1.3332783361564682,0.03847005601273025
1.5736617787506284,1.1896635025177524,0.03825699671062453
1.578279493541044,1.2714571760792572,0.03833259692739735
1.5828972083314594,1.2251449416120197,0.03813076397810604
1.5875149231218746,1.3080079897537509,0.03815496067579179
1.5921326379122902,1.3127316425584927,0.038918204615949734
1.5967503527027058,1.3236131177543324,0.038477443507090196
1.6013680674931212,1.3418068873738822,0.0387986863608709
1.6059857822835366,1.3297003304859383,0.03863120455995953
1.610603497073952,1.2645455189826225,0.039318566988886444
1.6152212118643676,1.2493959645523243,0.03915947658927845
1.619838926654783,1.2450065210976913,0.040221095103109415
1.6244566414451984,1.27689090024232,0.039674052358284036
1.6290743562356138,1.2945812928943359,0.03952397614274161
1.6336920710260294,1.2963566746201411,0.042404908269878
1.1200654770932703,1.3776935170295515,0.05732553292725228
1.124683102144742,1.2634694138976854,0.05776899987765919
1.1293007271962137,1.3588012727683243,0.05694281121089022
1.1339183522476854,1.3183796759977295,0.05609589886686704
1.1385359772991572,1.2329144858135397,0.056033829518411724
1.143153602350629,1.2648870821478146,0.05773847831813753
1.147771227402101,1.2306308809676727,0.05606727158673653
1.1523888524535728,1.292525168430916,0.05424039508272867
1.1570064775050446,1.2575566995114245,0.05429608427887211
1.1616241025565162,1.3480675751187883,0.054278229467046565
1.166241727607988,1.3134010600720294,0.05360911872264749
1.1708593526594597,1.241641219164458,0.05313693253877848
1.1754769777109315,1.2477286807835704,0.05274543784947339
1.1800946027624033,1.332293219795819,0.05276524322376502
1.184712227813875,1.2424941780499008,0.05285280241745603
1.1893298528653469,1.269335846890687,0.051493318278092205
1.1939474779168187,1.3037890098564455,0.05107074244845151
1.1985651029682904,1.322343809091121,0.05137730930998378
1.2031827280197622,1.3346393849764735,0.05145746894788793
1.2078003530712338,1.2894388003986228,0.05082320956374691
1.2124179781227056,1.2859922773813448,0.050638035653650194
1.2170356031741774,1.2868753528298897,0.050231578621733455
1.2216532282256494,1.2825247075846777,0.04966606226893751
1.2262708532771212,1.2411287212216575,0.049264175818248906
1.230888478328593,1.330396362302529,0.04960390760640994
1.2355061033800645,1.24533241879865,0.04920029693129902
1.2401237284315363,1.217289766030264,0.048895916487989736
1.244741353483008,1.2509964543031218,0.049680245931650886
1.2493589785344799,1.3174903393772543,0.04904970108079445
1.2539766035859516,1.3514794048382277,0.04901839837529722
1.2585942286374234,1.3666818287077533,0.04905495217506988
1.2632118536888952,1.301300383836961,0.04829622353270998
1.267829478740367,1.2897238154961141,0.04826571208613576
1.2724471037918388,1.190177840573689,0.048429646641871424
1.2770647288433106,1.287081299751948,0.04835354680871322
1.2816823538947824,1.2918560243366097,0.04901083330845944
1.286299978946254,1.2974114237176675,0.04822308321373598
1.290917603997726,1.2866526366026305,0.04717418912814061
1.2955352290491977,1.2494537972051323,0.04763398307529957
1.3001528541006695,1.3075982104407151,0.046694043740573725
1.3047704791521413,1.2254735775378736,0.0463267413248688
1.309388104203613,1.3749591968774522,0.0464403095238975
1.3140057292550849,1.34686670212042,0.04695265265116012
1.3186233543065564,1.2229957580177866,0.04698042445322152
1.3232409793580282,1.2121905170583622,0.046049863764995605
1.3278586044095,1.2500002936345023,0.046434372757284
1.3324762294609718,1.2644080980718597,0.04720221496975404
1.3370938545124438,1.22344170632419,0.04795876199623079
1.3417114795639156,1.3585416460069006,0.047583026376563656
1.3463291046153871,1.2877228573224642,0.04788185720944644
1.350946729666859,1.402733427730294,0.047850701248396875
1.3555643547183307,1.2707208385425617,0.04892786444964486
1.3601819797698025,1.3021007866447196,0.0482309661332569
1.3647996048212743,1.245998350173645,0.047598151547464156
1.369417229872746,1.2612729446936006,0.04779216005968228
1.3740348549242178,1.2645277369370753,0.04789697928492182
1.3786524799756896,1.182133350570845,0.048479498315631135
1.3832701050271614,1.2144655106155804,0.048129502375318094
1.3878877300786332,1.1996650700757023,0.048865497780922904
1.392505355130105,1.317092827650663,0.04916879800243012
1.3971229801815765,1.3152208556605578,0.04932560038056964
1.4017406052330483,1.2917587384849973,0.04900873556630937
1.4063582302845201,1.3981574224110576,0.048268653125235345
1.4109758553359921,1.3844590644608963,0.04897136799834063
1.415593480387464,1.3223658903438176,0.04894813598720444
1.4202111054389355,1.285324977202123,0.04954169301883025
1.4248287304904073,1.3004648317207355,0.04908001913713478
1.429446355541879,1.3484418750979787,0.04857761690639824
1.4340639805933508,1.2385598356786613,0.04870880824376639
1.4386816056448226,1.2197504074844132,0.049123170056524855
1.4432992306962944,1.2368967453292323,0.0490427660476919
1.4479168557477662,1.2697536601317199,0.04825902770949894
1.452534480799238,1.3511818782816027,0.04974256721911411
1.4571521058507098,1.172124070632241,0.04894260234853336
1.4617697309021815,1.2815707005905228,0.04878386212556779
1.4663873559536533,1.353009584215634,0.048766187530350606
1.4710049810051251,1.3214184480224098,0.04906773288712147
1.4756226060565967,1.4004110729719952,0.04920325793558905
1.4802402311080685,1.3389572550509081,0.049870611335517415
1.4848578561595405,1.3363980569044172,0.049391315134234795
1.4894754812110123,1.2766739080918277,0.04888527686274618
1.494093106262484,1.2501735204477262,0.048965062513688894
1.4987107313139556,1.259310748671723,0.04920203222800598
1.5033283563654274,1.2628350715017085,0.04905656099403352
1.5079459814168992,1.2833516863398606,0.049242715514926025
1.512563606468371,1.255687617941017,0.0489126190121363
1.5171812315198427,1.2926628914218252,0.04868184542356926
1.5217988565713145,1.31783351524828,0.0485510614427744
1.5264164816227863,1.2300960402382184,0.0497519200635309
1.531034106674258,1.2825350318575712,0.04930408213954749
1.5356517317257299,1.2876926163247313,0.0489153878332462
1.5402693567772017,1.2587933626317398,0.04882266068717112
1.5448869818286735,1.1970311339502275,0.04965934802377224
1.549504606880145,1.3141885234731157,0.049971889655499604
1.5541222319316168,1.3787921688148783,0.04895976085933387
1.5587398569830888,1.2688463087547057,0.049207458926492184
1.5633574820345606,1.221189380101919,0.049100819045806036
1.5679751070860324,1.2671024823108248,0.04911435369059698
1.5725927321375042,1.3831711323980431,0.04887669919145861
1.577210357188976,1.2594092792885074,0.048962668576164145
1.5818279822404477,1.2775967723821176,0.04871076531398566
1.5864456072919193,1.2353265295528177,0.04871555753841666
1.591063232343391,1.2503927871270062,0.04975254610718568
1.5956808573948629,1.2300900157099004,0.04912290005581536
1.6002984824463349,1.4061937259424109,0.049466165393596856
1.6049161074978067,1.3594701222510022,0.04930829841073008
1.6095337325492782,1.3312161048213056,0.05012814994178911
1.61415135760075,1.2681729007595786,0.04996343724224245
1.6187689826522218,1.30212292493622,0.051362652011974916
1.6233866077036936,1.2969227134635641,0.05065312241621143
1.6280042327551654,1.278956360359326,0.0504907685444821
1.6326218578066372,1.2185418662776086,0.054168646498552644
1.637239482858109,1.2731977347714956,0.051053665407870194
1.1195608682871059,1.2174036615084678,0.045428575242688764
1.124177271409592,1.277971510136375,0.045763720093155255
1.128793674532078,1.2603447994710382,0.045118227795752835
1.133410077654564,1.277640513103866,0.044412090511884474
1.1380264807770497,1.242755528543002,0.04427027821539195
1.1426428838995357,1.2945275345981626,0.04563668940077669
1.1472592870220217,1.354467775710601,0.04457298178549288
1.1518756901445075,1.3047606529252225,0.042990722472871924
1.1564920932669933,1.2503601812564695,0.042992699667555034
1.1611084963894793,1.2834418550707893,0.042979475585813554
1.1657248995119653,1.2622138098079816,0.042458968533524016
1.1703413026344511,1.2312960650997142,0.04206830116065961
1.1749577057569371,1.297413858079095,0.041777375470215275
1.179574108879423,1.2384342829842234,0.04179659995478265
1.184190512001909,1.4356897235779191,0.04188935777226699
1.1888069151243947,1.2813261388144115,0.040757154033757036
1.1934233182468807,1.2000523200597324,0.04044200721147159
1.1980397213693668,1.240262741848984,0.04064472675814006
1.2026561244918528,1.3572456325847402,0.040760266521993084
1.2072725276143386,1.2710989185695314,0.04028759993144204
1.2118889307368244,1.3043542765808,0.04011454848251845
1.2165053338593104,1.3415615357972386,0.039807149417103796
1.2211217369817964,1.2485512784233967,0.039342272808594
1.2257381401042822,1.279053229809794,0.03903281596672427
1.2303545432267682,1.2314431838090099,0.03929252289225036
1.234970946349254,1.3162469237607601,0.03895031956758948
1.23958734947174,1.2866085550607163,0.038716660900983954
1.2442037525942258,1.3086347754933745,0.03931334673530693
1.2488201557167118,1.3110498396552817,0.038859632039622206
1.2534365588391976,1.2945886838146714,0.03880210706890953
1.2580529619616836,1.2774591718444313,0.038876838362328144
1.2626693650841696,1.2504502245058173,0.038244545588951954
1.2672857682066556,1.3614913200639611,0.03820459271796397
1.2719021713291414,1.2922227149818335,0.03838671605417463
1.2765185744516274,1.325352502979296,0.03829668582659825
1.2811349775741132,1.3115750512523328,0.03882288587747155
1.2857513806965992,1.2586140865184612,0.038207825291398094
1.2903677838190852,1.2744581156168442,0.03736285839564962
1.294984186941571,1.3573424972927541,0.03773383914666866
1.299600590064057,1.2457723499175073,0.03698081683264689
1.3042169931865428,1.2388093789085701,0.03668099449376496
1.3088333963090288,1.3111701588545013,0.036800059369774256
1.3134497994315146,1.2469203465512053,0.037200189994869653
1.3180662025540006,1.3127347351429506,0.037243226496729974
1.3226826056764867,1.2606929312746074,0.03648295879983487
1.3272990087989727,1.2789567137214413,0.03672731012080042
1.3319154119214585,1.3509839732184725,0.03731721708500341
1.3365318150439445,1.3452581607461809,0.037943718435093775
1.3411482181664303,1.2634587074042298,0.037679267257183555
1.3457646212889163,1.2420479503838064,0.03791242023309528
1.350381024411402,1.273386198380154,0.03787992969739196
1.354997427533888,1.3541522572795879,0.0387277745300501
1.3596138306563739,1.2767799127889927,0.038179427771496445
1.3642302337788599,1.24437288211173,0.037686531171826354
1.3688466369013457,1.2685569822703562,0.03781174879587553
1.3734630400238317,1.2694484234006405,0.03789304479845628
1.3780794431463175,1.2180804515995824,0.03843270136752245
1.3826958462688035,1.2976166486778178,0.038113871665975615
1.3873122493912895,1.238454576553959,0.03863211218716989
1.3919286525137755,1.2050034772302178,0.0388755619170522
1.3965450556362613,1.2547919054997294,0.03902695821579041
1.4011614587587473,1.2074926718168284,0.03881896536963519
1.4057778618812333,1.209815858938454,0.03822890210069931
1.4103942650037191,1.2821757211081377,0.03877159793840667
1.4150106681262051,1.2745964474910452,0.03875155443993878
1.419627071248691,1.3186754244784253,0.03922877430993611
1.424243474371177,1.285572283501685,0.0388475638070055
1.4288598774936627,1.2889323592982913,0.03846293775457859
1.4334762806161487,1.3123306993794441,0.03856579339541061
1.4380926837386345,1.2869503275714904,0.03887734701591323
1.4427090868611205,1.29996631123164,0.03884364503727528
1.4473254899836063,1.2946964138988124,0.038184016845051606
1.4519418931060923,1.3066347412311365,0.03932738919585859
1.4565582962285784,1.2850124846546367,0.03873697513223603
1.4611746993510644,1.2387070806490144,0.038619201350696346
1.4657911024735502,1.3829147264441972,0.03858927100547164
1.4704075055960362,1.3127277736529346,0.0388362638754716
1.475023908718522,1.294174090383376,0.03893249194452345
1.479640311841008,1.2910486963004844,0.039517081642046196
1.4842567149634938,1.2668921511304256,0.03910619306682195
1.4888731180859798,1.2883171304633017,0.03871774577045062
